,path,url,width,height,mime,size,filename
47,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aragats/aragats_072A_04892_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aragats/aragats_072A_04892_131313.jpg,754,1125,image/jpeg,281153,aragats_072A_04892_131313.jpg
48,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ararat/ararat_072A_05090_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ararat/ararat_072A_05090_131313.jpg,754,1125,image/jpeg,271340,ararat_072A_05090_131313.jpg
49,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ararat/ararat_152D_04960_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ararat/ararat_152D_04960_131313.jpg,754,1125,image/jpeg,281400,ararat_152D_04960_131313.jpg
50,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/arayat/arayat_032D_07538_111311.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/arayat/arayat_032D_07538_111311.jpg,754,1125,image/jpeg,288184,arayat_032D_07538_111311.jpg
51,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ardoukoba/ardoukoba_006D_07728_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ardoukoba/ardoukoba_006D_07728_131313.jpg,754,1125,image/jpeg,286431,ardoukoba_006D_07728_131313.jpg
52,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ardoukoba/ardoukoba_006D_07929_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ardoukoba/ardoukoba_006D_07929_131313.jpg,754,1125,image/jpeg,278821,ardoukoba_006D_07929_131313.jpg
53,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/arenal/arenal_157D_07899_131306.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/arenal/arenal_157D_07899_131306.jpg,754,1125,image/jpeg,309965,arenal_157D_07899_131306.jpg
54,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/arenales/arenales_010D_13610_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/arenales/arenales_010D_13610_131313.jpg,752,1125,image/jpeg,299453,arenales_010D_13610_131313.jpg
55,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/arenales/arenales_010D_13802_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/arenales/arenales_010D_13802_131313.jpg,752,1125,image/jpeg,294920,arenales_010D_13802_131313.jpg
56,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/asacha/asacha_133D_03772_030000.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/asacha/asacha_133D_03772_030000.jpg,754,1125,image/jpeg,303915,asacha_133D_03772_030000.jpg
