,path,url,width,height,mime,size,filename
0,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_149A_11428_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_149A_11428_131313.jpg,748,1110,image/jpeg,303182,acamarachi_149A_11428_131313.jpg
1,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_156D_11424_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_156D_11424_131313.jpg,617,1050,image/jpeg,271277,acamarachi_156D_11424_131313.jpg
2,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_149A_11230_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_149A_11230_131313.jpg,748,1110,image/jpeg,284389,acamarachi_149A_11230_131313.jpg
3,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_156D_11226_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_156D_11226_131313.jpg,748,1110,image/jpeg,265795,acamarachi_156D_11226_131313.jpg
4,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_083D_11254_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acamarachi/acamarachi_083D_11254_131313.jpg,748,1110,image/jpeg,286984,acamarachi_083D_11254_131313.jpg
5,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acatenango/acatenango_026D_07514_131212.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acatenango/acatenango_026D_07514_131212.jpg,619,1050,image/jpeg,289251,acatenango_026D_07514_131212.jpg
6,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acatenango/acatenango_136A_07527_091213.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acatenango/acatenango_136A_07527_091213.jpg,619,1050,image/jpeg,296427,acatenango_136A_07527_091213.jpg
7,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acatenango/acatenango_136A_07522_091613.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acatenango/acatenango_136A_07522_091613.jpg,619,1050,image/jpeg,293743,acatenango_136A_07522_091613.jpg
8,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acigol_nevsehir/acigol-nevsehir_087A_05101_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acigol_nevsehir/acigol-nevsehir_087A_05101_131313.jpg,619,1050,image/jpeg,275451,acigol-nevsehir_087A_05101_131313.jpg
9,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acigol_nevsehir/acigol-nevsehir_167D_05077_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acigol_nevsehir/acigol-nevsehir_167D_05077_131313.jpg,619,1050,image/jpeg,269146,acigol-nevsehir_167D_05077_131313.jpg
10,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acigol_nevsehir/acigol-nevsehir_014A_05138_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acigol_nevsehir/acigol-nevsehir_014A_05138_131313.jpg,619,1050,image/jpeg,272548,acigol-nevsehir_014A_05138_131313.jpg
11,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/acigol_nevsehir/acigol-nevsehir_094D_05100_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/acigol_nevsehir/acigol-nevsehir_094D_05100_131313.jpg,619,1050,image/jpeg,271685,acigol-nevsehir_094D_05100_131313.jpg
12,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/adams/adams_137A_04439_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/adams/adams_137A_04439_131313.jpg,656,1050,image/jpeg,265869,adams_137A_04439_131313.jpg
13,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/adwa/adwa_014A_07885_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/adwa/adwa_014A_07885_131313.jpg,619,1050,image/jpeg,279247,adwa_014A_07885_131313.jpg
14,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/adwa/adwa_079D_07894_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/adwa/adwa_079D_07894_131313.jpg,619,1050,image/jpeg,273643,adwa_079D_07894_131313.jpg
15,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/adwa/adwa_014A_08068_141313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/adwa/adwa_014A_08068_141313.jpg,619,1050,image/jpeg,297610,adwa_014A_08068_141313.jpg
16,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/adwa/adwa_087A_08102_131312.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/adwa/adwa_087A_08102_131312.jpg,750,1110,image/jpeg,307412,adwa_087A_08102_131312.jpg
17,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/adwa/adwa_087A_08102_131311.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/adwa/adwa_087A_08102_131311.jpg,750,1110,image/jpeg,307412,adwa_087A_08102_131311.jpg
18,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/adwa/adwa_014A_07884_121313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/adwa/adwa_014A_07884_121313.jpg,619,1050,image/jpeg,276707,adwa_014A_07884_121313.jpg
19,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/adwa/adwa_014A_08068_121312.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/adwa/adwa_014A_08068_121312.jpg,619,1050,image/jpeg,272561,adwa_014A_08068_121312.jpg
20,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/agua/agua_136A_07527_091213.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/agua/agua_136A_07527_091213.jpg,644,1050,image/jpeg,294326,agua_136A_07527_091213.jpg
21,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/agua/agua_136A_07522_091613.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/agua/agua_136A_07522_091613.jpg,644,1050,image/jpeg,293278,agua_136A_07522_091613.jpg
22,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/agua/agua_026D_07514_131212.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/agua/agua_026D_07514_131212.jpg,644,1050,image/jpeg,287096,agua_026D_07514_131212.jpg
23,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aguilera/aguilera_010D_13986_131310.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aguilera/aguilera_010D_13986_131310.jpg,648,1050,image/jpeg,279145,aguilera_010D_13986_131310.jpg
24,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aguilera/aguilera_135A_13914_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aguilera/aguilera_135A_13914_131313.jpg,748,1110,image/jpeg,300373,aguilera_135A_13914_131313.jpg
25,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/agung/agung_032D_09854_070505.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/agung/agung_032D_09854_070505.jpg,638,1050,image/jpeg,214039,agung_032D_09854_070505.jpg
26,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/agung/agung_032D_09853_060505.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/agung/agung_032D_09853_060505.jpg,638,1050,image/jpeg,225053,agung_032D_09853_060505.jpg
27,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/agung/agung_156A_09828_081006.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/agung/agung_156A_09828_081006.jpg,638,1050,image/jpeg,246697,agung_156A_09828_081006.jpg
28,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aira/aira_163D_05736_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aira/aira_163D_05736_131313.jpg,619,1050,image/jpeg,257026,aira_163D_05736_131313.jpg
29,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aira/aira_163D_05934_091414.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aira/aira_163D_05934_091414.jpg,619,1050,image/jpeg,257884,aira_163D_05934_091414.jpg
30,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aira/aira_163D_05930_081309.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aira/aira_163D_05930_081309.jpg,619,1050,image/jpeg,254149,aira_163D_05930_081309.jpg
31,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akademia_nauk/akademia-nauk_060D_03564_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akademia_nauk/akademia-nauk_060D_03564_131313.jpg,750,1110,image/jpeg,300201,akademia-nauk_060D_03564_131313.jpg
32,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akademia_nauk/akademia-nauk_038A_03576_131307.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akademia_nauk/akademia-nauk_038A_03576_131307.jpg,619,1050,image/jpeg,276935,akademia-nauk_038A_03576_131307.jpg
33,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akademia_nauk/akademia-nauk_060D_03564_141313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akademia_nauk/akademia-nauk_060D_03564_141313.jpg,619,1050,image/jpeg,279746,akademia-nauk_060D_03564_141313.jpg
34,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akhtang/akhtang_038A_03435_080808.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akhtang/akhtang_038A_03435_080808.jpg,619,1050,image/jpeg,276355,akhtang_038A_03435_080808.jpg
35,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akhtang/akhtang_140A_03370_131312.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akhtang/akhtang_140A_03370_131312.jpg,628,1050,image/jpeg,229470,akhtang_140A_03370_131312.jpg
36,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akhtang/akhtang_060D_03564_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akhtang/akhtang_060D_03564_131313.jpg,750,1110,image/jpeg,296445,akhtang_060D_03564_131313.jpg
37,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akhtang/akhtang_060D_03564_141313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akhtang/akhtang_060D_03564_141313.jpg,619,1050,image/jpeg,274045,akhtang_060D_03564_141313.jpg
38,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akhtang/akhtang_060D_03364_131312.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akhtang/akhtang_060D_03364_131312.jpg,619,1050,image/jpeg,272507,akhtang_060D_03364_131312.jpg
39,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akhtang/akhtang_060D_03363_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akhtang/akhtang_060D_03363_131313.jpg,619,1050,image/jpeg,283774,akhtang_060D_03363_131313.jpg
40,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/akutan/akutan_044D_03600_070805.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/akutan/akutan_044D_03600_070805.jpg,652,1050,image/jpeg,127729,akutan_044D_03600_070805.jpg
41,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alayta/alayta_014A_07688_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alayta/alayta_014A_07688_131313.jpg,619,1050,image/jpeg,270282,alayta_014A_07688_131313.jpg
42,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alayta/alayta_079D_07694_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alayta/alayta_079D_07694_131313.jpg,619,1050,image/jpeg,264285,alayta_079D_07694_131313.jpg
43,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alcedo/alcedo_128D_09016_110500.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alcedo/alcedo_128D_09016_110500.jpg,603,1050,image/jpeg,161875,alcedo_128D_09016_110500.jpg
44,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alcedo/alcedo_128D_09014_090400.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alcedo/alcedo_128D_09014_090400.jpg,734,1110,image/jpeg,183977,alcedo_128D_09014_090400.jpg
45,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ale_bagu/ale-bagu_014A_07688_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ale_bagu/ale-bagu_014A_07688_131313.jpg,619,1050,image/jpeg,277906,ale-bagu_014A_07688_131313.jpg
46,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ale_bagu/ale-bagu_079D_07694_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ale_bagu/ale-bagu_079D_07694_131313.jpg,619,1050,image/jpeg,262433,ale-bagu_079D_07694_131313.jpg
47,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alid/alid_014A_07524_101303.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alid/alid_014A_07524_101303.jpg,619,1050,image/jpeg,298446,alid_014A_07524_101303.jpg
48,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alid/alid_079D_07503_061113.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alid/alid_079D_07503_061113.jpg,750,1110,image/jpeg,307663,alid_079D_07503_061113.jpg
49,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alid/alid_079D_07502_111213.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alid/alid_079D_07502_111213.jpg,619,1050,image/jpeg,283206,alid_079D_07502_111213.jpg
50,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aliso/aliso_142D_08947_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aliso/aliso_142D_08947_131313.jpg,642,1050,image/jpeg,300326,aliso_142D_08947_131313.jpg
51,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aliso/aliso_142D_09147_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aliso/aliso_142D_09147_131313.jpg,642,1050,image/jpeg,287095,aliso_142D_09147_131313.jpg
52,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/almolonga/almolonga_026D_07514_131212.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/almolonga/almolonga_026D_07514_131212.jpg,619,1050,image/jpeg,294433,almolonga_026D_07514_131212.jpg
53,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/almolonga/almolonga_136A_07527_091213.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/almolonga/almolonga_136A_07527_091213.jpg,619,1050,image/jpeg,297585,almolonga_136A_07527_091213.jpg
54,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/almolonga/almolonga_136A_07522_091613.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/almolonga/almolonga_136A_07522_091613.jpg,619,1050,image/jpeg,296260,almolonga_136A_07522_091613.jpg
55,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alngey/alngey_140A_03184_101313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alngey/alngey_140A_03184_101313.jpg,680,740,image/jpeg,203858,alngey_140A_03184_101313.jpg
56,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alngey/alngey_060D_03181_131009.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alngey/alngey_060D_03181_131009.jpg,750,1110,image/jpeg,293369,alngey_060D_03181_131009.jpg
57,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alutu/alutu_079D_08294_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alutu/alutu_079D_08294_131313.jpg,605,1050,image/jpeg,260457,alutu_079D_08294_131313.jpg
58,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alutu/alutu_160A_08155_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alutu/alutu_160A_08155_131313.jpg,736,1110,image/jpeg,281059,alutu_160A_08155_131313.jpg
59,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/amak/amak_124A_03521_060410.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/amak/amak_124A_03521_060410.jpg,619,1050,image/jpeg,86708,amak_124A_03521_060410.jpg
60,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/amasing/amasing_017D_09055_091313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/amasing/amasing_017D_09055_091313.jpg,734,1090,image/jpeg,264201,amasing_017D_09055_091313.jpg
61,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ambalatungan_group/ambalatungan-group_142A_07215_001012.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ambalatungan_group/ambalatungan-group_142A_07215_001012.jpg,750,1110,image/jpeg,315314,ambalatungan-group_142A_07215_001012.jpg
62,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ambalatungan_group/ambalatungan-group_032D_07332_121313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ambalatungan_group/ambalatungan-group_032D_07332_121313.jpg,619,1050,image/jpeg,296038,ambalatungan-group_032D_07332_121313.jpg
63,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ambang/ambang_163D_08898_091005.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ambang/ambang_163D_08898_091005.jpg,605,1050,image/jpeg,275378,ambang_163D_08898_091005.jpg
64,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/amorong/amorong_032D_07332_121313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/amorong/amorong_032D_07332_121313.jpg,619,1050,image/jpeg,302506,amorong_032D_07332_121313.jpg
65,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/amorong/amorong_142A_07411_111313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/amorong/amorong_142A_07411_111313.jpg,619,1050,image/jpeg,292750,amorong_142A_07411_111313.jpg
66,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/amukta/amukta_015D_03736_040402.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/amukta/amukta_015D_03736_040402.jpg,754,1100,image/jpeg,94452,amukta_015D_03736_040402.jpg
67,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/anaun/anaun_060D_03364_131312.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/anaun/anaun_060D_03364_131312.jpg,619,1050,image/jpeg,258402,anaun_060D_03364_131312.jpg
68,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/anaun/anaun_060D_03363_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/anaun/anaun_060D_03363_131313.jpg,619,1050,image/jpeg,279755,anaun_060D_03363_131313.jpg
69,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/anaun/anaun_140A_03370_131312.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/anaun/anaun_140A_03370_131312.jpg,624,1050,image/jpeg,271917,anaun_140A_03370_131312.jpg
70,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aniakchak/aniakchak_102D_03323_081113.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aniakchak/aniakchak_102D_03323_081113.jpg,750,1110,image/jpeg,276016,aniakchak_102D_03323_081113.jpg
71,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aniakchak/aniakchak_102D_03323_121113.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aniakchak/aniakchak_102D_03323_121113.jpg,619,1050,image/jpeg,249996,aniakchak_102D_03323_121113.jpg
72,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antillanca_group/antillanca-group_164A_13146_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antillanca_group/antillanca-group_164A_13146_131313.jpg,617,1050,image/jpeg,275310,antillanca-group_164A_13146_131313.jpg
73,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antillanca_group/antillanca-group_083D_13027_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antillanca_group/antillanca-group_083D_13027_131313.jpg,617,1050,image/jpeg,285087,antillanca-group_083D_13027_131313.jpg
74,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antisana/antisana_142D_08947_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antisana/antisana_142D_08947_131313.jpg,603,1050,image/jpeg,295400,antisana_142D_08947_131313.jpg
75,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antisana/antisana_142D_09147_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antisana/antisana_142D_09147_131313.jpg,603,1050,image/jpeg,279287,antisana_142D_09147_131313.jpg
76,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antofagasta_volcanic_field/antofagasta-volcanic-field_083D_11651_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antofagasta_volcanic_field/antofagasta-volcanic-field_083D_11651_131313.jpg,617,1050,image/jpeg,247919,antofagasta-volcanic-field_083D_11651_131313.jpg
77,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antuco/antuco_083D_12832_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antuco/antuco_083D_12832_131313.jpg,617,1050,image/jpeg,286068,antuco_083D_12832_131313.jpg
78,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antuco/antuco_018A_12668_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antuco/antuco_018A_12668_131313.jpg,617,1050,image/jpeg,292695,antuco_018A_12668_131313.jpg
79,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antuco/antuco_083D_12636_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antuco/antuco_083D_12636_131313.jpg,617,1050,image/jpeg,284505,antuco_083D_12636_131313.jpg
80,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apagado/apagado_083D_13222_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apagado/apagado_083D_13222_131313.jpg,617,1050,image/jpeg,257443,apagado_083D_13222_131313.jpg
81,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apagado/apagado_164A_13146_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apagado/apagado_164A_13146_131313.jpg,617,1050,image/jpeg,268034,apagado_164A_13146_131313.jpg
82,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_136A_07522_091613.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_136A_07522_091613.jpg,619,1050,image/jpeg,291848,apaneca-range_136A_07522_091613.jpg
83,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_128D_07531_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_128D_07531_131313.jpg,619,1050,image/jpeg,287459,apaneca-range_128D_07531_131313.jpg
84,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_136A_07527_091213.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_136A_07527_091213.jpg,619,1050,image/jpeg,297253,apaneca-range_136A_07527_091213.jpg
85,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_026D_07514_131212.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_026D_07514_131212.jpg,619,1050,image/jpeg,292120,apaneca-range_026D_07514_131212.jpg
86,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_063A_07617_091113.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_063A_07617_091113.jpg,619,1050,image/jpeg,296139,apastepeque-field_063A_07617_091113.jpg
87,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_128D_07650_030403.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_128D_07650_030403.jpg,619,1050,image/jpeg,301793,apastepeque-field_128D_07650_030403.jpg
88,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_128D_07531_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_128D_07531_131313.jpg,619,1050,image/jpeg,292019,apastepeque-field_128D_07531_131313.jpg
89,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apo/apo_163D_08317_091313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apo/apo_163D_08317_091313.jpg,736,1070,image/jpeg,252699,apo_163D_08317_091313.jpg
90,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apo/apo_069A_08324_101313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apo/apo_069A_08324_101313.jpg,622,1050,image/jpeg,261175,apo_069A_08324_101313.jpg
91,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apoyeque/apoyeque_055D_07784_040200.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apoyeque/apoyeque_055D_07784_040200.jpg,750,1110,image/jpeg,256890,apoyeque_055D_07784_040200.jpg
92,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aracar/aracar_156D_11424_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aracar/aracar_156D_11424_131313.jpg,617,1050,image/jpeg,246519,aracar_156D_11424_131313.jpg
93,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aracar/aracar_149A_11428_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aracar/aracar_149A_11428_131313.jpg,748,1110,image/jpeg,298704,aracar_149A_11428_131313.jpg
94,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aracar/aracar_083D_11452_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aracar/aracar_083D_11452_131313.jpg,617,1050,image/jpeg,238721,aracar_083D_11452_131313.jpg
95,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aragats/aragats_152D_04960_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aragats/aragats_152D_04960_131313.jpg,619,1050,image/jpeg,260062,aragats_152D_04960_131313.jpg
